subject,action,video,start_frame,x_global_mean,x_mean_variation,x_avg_movement,x_max_movement,y_global_mean,y_mean_variation,y_avg_movement,y_max_movement,z_global_mean,z_mean_variation,z_avg_movement,z_max_movement,v_global_mean,v_mean_variation,v_avg_movement,v_max_movement,avg_velocity,max_velocity,velocity_std,mean_angle,angle_std,max_angle,mean_aspect,aspect_std,mean_ground_contact,min_ground_contact,movement_jerk,label
Subject 2,ADL,08.mp4,375,0.3885422791194434,0.0227883642077284,0.0024355523519356,0.0064785425690007,0.411932448764341,0.3025099124486177,0.0052216717084492,0.0089499392269829,-0.0754265362998903,0.2225188413913959,0.0087957189539916,0.0213252667240396,0.8231529607804435,0.3026356649767688,0.0101911122583425,0.0551920032014326,0.0011704329521615,0.003013337357693,0.0006746379078878,2.423445077713717,0.3248736662168228,3.023003637394069,10.891694400698537,0.2443639537232979,0.8931645611921947,0.8856606483459473,0.0005211623964789,0
Subject 2,ADL,09.mp4,0,0.4071629103386041,0.0328385576024683,0.0052583138661719,0.009954749628672,0.4859301281547306,0.1485393976224414,0.0514060773310464,0.0860730635000252,-0.268425355837554,0.1604391707126611,0.0773455298821361,0.1123520413991489,0.9065923619450944,0.1056799380432428,0.0482194306914657,0.2316915114296485,0.0075985880234899,0.0189984794772099,0.0042205185459946,4.980774346560803,3.186504449709642,9.943655212143176,3.944943110765932,0.8531922030341494,0.716338046391805,0.7076976299285889,0.001816555207302,0
Subject 2,ADL,09.mp4,15,0.4102005708398241,0.0316629637773475,0.0076988768008314,0.0174224621763297,0.4174341446823544,0.1918286132392852,0.0481688607805981,0.0810942352715052,-0.1589132788617545,0.1397511629242321,0.0860179493259525,0.1276170085915217,0.9589838345243474,0.0473447788744425,0.018072528105472,0.0576584001052422,0.0063869635572337,0.0133355864110037,0.0037974814932791,2.66386069891277,2.780861255001784,8.913137232788523,5.097400642344343,1.2500215886717745,0.7216401954491933,0.71003657579422,0.0014618079773519,0
Subject 2,ADL,09.mp4,30,0.4037218805515404,0.0353509676117246,0.0139998503253887,0.0245322822988782,0.3908267703622278,0.219439834134995,0.0105905401340078,0.0251469064174886,-0.1099037328656942,0.1258055237853254,0.0307519047563578,0.0454911599582496,0.9728719976213244,0.0471271081894593,0.0052089295479597,0.037032248835306,0.0029491497985637,0.0052876504342242,0.0008592193016465,0.919512134637582,0.4479650143441121,1.872967972389795,5.220203564220052,0.9303950174108012,0.7456371585528055,0.7162415385246277,0.0009178583329294,0
Subject 2,ADL,09.mp4,45,0.3845097361489979,0.0389543525141159,0.0136150915685164,0.0254366041295941,0.3985657609622888,0.2293048703925135,0.00665626708774,0.0266008145626726,-0.1176572530073845,0.1351079317412015,0.0243400270764619,0.0397363755367406,0.9740439555259665,0.051011805884999,0.0034795888849913,0.0359177184856984,0.0025110136864246,0.0039932017342028,0.0005939274309128,0.9995553973076484,0.4740490645499119,1.829861052520088,4.875237916574769,0.54526930984418,0.7686710894107819,0.7558847069740295,0.0004738979559406,0
Subject 2,ADL,09.mp4,60,0.3781578207256817,0.0361667380496539,0.0082926201496328,0.0153892269912218,0.4062005404420573,0.238875138744221,0.0094105091412611,0.0245543512314796,-0.1217875022976336,0.1484393674961854,0.035998797226382,0.0791472360587318,0.9753800364455792,0.0461353340098324,0.0042834771793233,0.0510630883158582,0.0020718333684874,0.003794019616976,0.0005180157026226,1.2015664150864158,0.5327445671845841,1.829861052520088,5.47849793595115,0.2152436221345899,0.7855782707532247,0.765930712223053,0.0006116962585864,0
Subject 2,ADL,09.mp4,75,0.3840271939833958,0.0358952002339747,0.0087427592200997,0.0156909663354819,0.4240716247095002,0.2451520473495461,0.0184761501032545,0.038769616396973,-0.1263615263707914,0.1722970426572045,0.0613257787631079,0.1190044130941691,0.9694187490024953,0.0435058750881465,0.0220248376275436,0.1277968057219188,0.003296075874061,0.0092896707559079,0.0021180617579156,1.0421187803765322,0.7664571096842705,3.1982618661167197,6.00153559599347,0.5205976190828155,0.8144766827424367,0.7873302102088928,0.0009612971161238,0
Subject 2,ADL,09.mp4,90,0.3919464908464991,0.0318112815649164,0.0156174401400727,0.0344706074312845,0.5046019182963805,0.2124659917022655,0.0872628978808597,0.1367778831158596,-0.1182680758655473,0.2233595012253326,0.0557213341247018,0.1285259567665191,0.9008230719000404,0.1485883982054112,0.0731549537386008,0.3020718306895197,0.0119850404043297,0.051734546835908,0.0104481466712397,9.25532455822199,11.870104402962236,41.34346192416295,5.520087455703461,1.2879368847801194,0.843627127011617,0.8206751346588135,0.0122572313400955,0
Subject 2,ADL,09.mp4,105,0.408282360765669,0.0357660490679888,0.0149157598962242,0.0298758785001912,0.649371861387985,0.1494917113907318,0.094604022002786,0.1472684274079146,-0.1068419534978602,0.2014801119545805,0.0685014993847756,0.1126381324971956,0.8074011023598489,0.2784800669694598,0.046466756959917,0.2131347911371081,0.0138240181250587,0.051734546835908,0.0094239606517914,40.4533535225964,24.912730241357703,72.4923374066283,3.493752188344126,1.4236569590554011,0.8663257797559102,0.8436124920845032,0.0126491466507216,0
Subject 2,ADL,09.mp4,120,0.4147869743180997,0.0443726368739281,0.0229284292936228,0.0468894740071018,0.685519780414273,0.1162932695464994,0.059733725013164,0.1337465616152329,-0.1372110243860067,0.1652974635197683,0.0718777015007497,0.1057375080664928,0.7696894690093369,0.32171404262116,0.0190367274273849,0.0646537846652991,0.0150785054350297,0.0630521378089292,0.0123929133108315,62.79114132634079,5.751668901485108,72.4923374066283,2.0937804034648573,0.4100861754655583,0.8046870619058609,0.4624610841274261,0.0148383555637698,0
Subject 2,ADL,09.mp4,135,0.4021477856720337,0.0596027454266381,0.0259832980716469,0.0546358089667919,0.6159405762800063,0.1092563294768199,0.0534701420756874,0.1874063054606816,-0.2205154564268675,0.2205436518888627,0.0945442239975341,0.1336809700924588,0.763747461268095,0.3147467862058051,0.034219884263682,0.1293572950328481,0.0197677398608957,0.0630521378089292,0.0111419516487707,68.11068701402388,6.6550442816006505,77.60881872263136,1.6754080676264946,0.3267901928072421,0.668079404036204,0.4624610841274261,0.0159554424409818,0
Subject 2,ADL,09.mp4,150,0.3893329505968576,0.0514176341111327,0.0266190850688745,0.0729864751646555,0.6121638230904184,0.1139594398846552,0.0392322663178845,0.1125508521722523,-0.2742096469355418,0.2749896481775951,0.061583441432315,0.1091618116501558,0.7533847063554056,0.3116152128575176,0.0325783013818898,0.1573474086361817,0.0159779203652257,0.0364587221416127,0.0070082816150488,69.43344217332667,5.588610328288701,77.60881872263136,1.6904513388260218,0.2372651747873046,0.6590348154306411,0.4872243106365204,0.0091318840064836,0
Subject 2,ADL,09.mp4,165,0.3716188083995472,0.0398928073876878,0.0712369012584162,0.0826941189953106,0.6329777554430144,0.1111521916035758,0.1241406421626881,0.1538093700886976,-0.2567312348935038,0.2681273445539097,0.0871568130546298,0.1341555033576186,0.7158990111202002,0.3143564437649546,0.1401455281529905,0.1794056625672255,0.0678096687766931,0.8305439920219304,0.2019062731302414,62.96521587998451,11.49078977854044,72.84233615949718,1.880222212295092,0.1469594809658902,0.6936261574427287,0.0,0.144981626085267,0
Subject 2,ADL,09.mp4,180,0.3849467083059176,0.0422586740987925,0.074472567510287,0.0909398989370357,0.6712584028340349,0.1126975076962696,0.1323571597564218,0.173615324465001,-0.2270735810245057,0.2216059525917073,0.0872069801186856,0.1210668285303327,0.7239721470747631,0.3154877347736667,0.1487138492111946,0.1793577446586407,0.0619943627780289,0.8305439920219304,0.2034308957077347,30.562684327410725,31.30462915067106,72.84233615949718,1.9443841158035635,0.1515699568127861,0.7653524319330851,0.0,0.2145738464602695,0
Subject 2,ADL,09.mp4,195,0.4215356216587202,0.0466685330217335,0.0132066983104297,0.0347612784995346,0.7111401094330682,0.1324038699660604,0.0110349516303753,0.020975321867642,-0.2202862218439207,0.1750460718080616,0.0341083851725324,0.0857150301903876,0.7828694132316595,0.3039369639266432,0.0357630437249781,0.1165934464650276,0.0037232035559348,0.0078618529550809,0.0013667920215757,3.2959372260223048,1.6380280306813704,6.038591790738939,2.0003497427264074,0.141461614160159,0.8495628277460734,0.8284509181976318,0.0020565397837023,0
Subject 2,ADL,09.mp4,210,0.4320602166833299,0.0439156155569162,0.0079611710810623,0.0182542362385609,0.7110521426706603,0.1427104702942641,0.009770128926035,0.0234205611126918,-0.2098694627467223,0.1504334627190549,0.0248283811151721,0.0479649320766866,0.8214198393276846,0.2587719303465923,0.0232954313253541,0.1014298648344222,0.0035973599933225,0.0073369225817352,0.0013818454656098,5.554868933731807,1.5596980424972566,7.150345477479134,2.1762037789630537,0.1711070730828882,0.8526102920373281,0.8284509181976318,0.002148035652523,0
Subject 2,ADL,09.mp4,225,0.4321949363055855,0.0416684674932922,0.0048575302439336,0.014678393332063,0.7133446543505697,0.1482100688187235,0.0052545998450798,0.0206916863117502,-0.2139084311879494,0.1540222243077707,0.0212632519167938,0.0389741066115857,0.8333677726562578,0.2416937653711697,0.007175256284764,0.0431990832338903,0.0029184754132377,0.0073369225817352,0.0015453526951864,6.314023889639096,0.5598207469757024,7.150345477479134,2.387161150335885,0.0920772730852266,0.8554402192433676,0.8377842307090759,0.0020459089273924,0
Subject 2,ADL,09.mp4,240,0.4314798936398343,0.0422498576189998,0.0033571976736957,0.0135867685197185,0.7132047613461813,0.1472549759311937,0.002437474724857,0.0109956726446018,-0.2245627544269393,0.1620842366012923,0.010403084292057,0.0324112026419294,0.828504335157799,0.2532070578908426,0.0053076840229933,0.0222636167293959,0.0019654241819496,0.0058816478376323,0.0009736132244565,5.798866672297221,0.2618853399772615,6.377016478057017,2.4264754047564425,0.0394431170232941,0.8476494530836741,0.8377842307090759,0.0013425251792788,0
Subject 2,ADL,09.mp4,255,0.4299164899069854,0.046144569098964,0.0061304356666632,0.0150085430234832,0.7131195851648697,0.1445932105685567,0.0051223229133434,0.0124120429403563,-0.2226891668708618,0.1485472139999396,0.0246741089449346,0.0540692087251808,0.8233202858555198,0.2527729267022275,0.013216124519129,0.0500596607442618,0.0024173617303783,0.0058816478376323,0.0011222040193547,5.7413110825084175,0.3693537161391166,6.171705595487591,2.314867612323888,0.1063774971831825,0.8449874142805736,0.8343384861946106,0.0013908735733329,0
Subject 2,ADL,09.mp4,270,0.4242530032540813,0.0510846926089641,0.0059088272938206,0.0150188311747197,0.7134292613978337,0.1376735058670851,0.0062675228295755,0.0135198059655263,-0.213447235020482,0.1304392205298181,0.0239548052064336,0.0436639005919134,0.8032876860463258,0.2525198067704096,0.0234539244171708,0.1182598262821032,0.0023462843148895,0.0041718295980383,0.0009893607714254,4.766020675837352,1.01839835414268,6.171705595487591,2.1421576895907872,0.1163367382667947,0.8381065825621287,0.8258500695228577,0.000936361276823,0
Subject 2,ADL,09.mp4,285,0.4206388048752389,0.0519420248161548,0.0028714131667422,0.0144997027024567,0.713755116378418,0.1331135840129331,0.0032728207421124,0.0111263379698365,-0.2138827131142148,0.1330761527775518,0.0218054080611729,0.0458042378740982,0.7820377694837976,0.2677453043479045,0.0137384319049727,0.0494373553307504,0.0019827198609762,0.0049940054175181,0.0011167492860939,3.760555760410486,0.2679765098989651,4.594972727156416,2.061215787049418,0.020784842120168,0.8316135505835215,0.8205795288085938,0.0012867934066679,0
Subject 2,ADL,10.mp4,0,0.4367575860384738,0.0317203754597575,0.0229417084501676,0.0657251552224061,0.5738357857923315,0.1599139820602359,0.135975111799539,0.2295411259454805,-0.1356449883343296,0.2487351349284188,0.1255955986135558,0.2539940945105102,0.756957687542896,0.2474717679100035,0.0819332139174124,0.2339872720683198,0.0170874273459749,0.044216905191367,0.0090444293499692,14.247492878359362,5.208227843764425,21.102260209575874,4.242346802765149,2.323457329319272,0.808857919772466,0.7660729289054871,0.0080706964726477,0
Subject 2,ADL,10.mp4,15,0.4511890987856219,0.0238995523190263,0.0218156095056686,0.0451572076232176,0.4315421925086264,0.2647684363342061,0.056187407749388,0.0923917566234781,-0.1056832998458618,0.1905624472035871,0.0557712374603066,0.0870317757706066,0.8032501358727012,0.2325531249006566,0.0599112336963866,0.1759218605508826,0.0112961581075356,0.028531928932111,0.0064167520335966,6.869810491858575,6.790309676590429,20.35789699283983,6.273857664343308,1.3666772600573678,0.8486055076122284,0.8004199266433716,0.0024194643225993,0
Subject 2,ADL,10.mp4,30,0.4840257296357492,0.0347708503906496,0.0378776985143831,0.0847464771971086,0.3993722187336346,0.2993725307176132,0.0142743103468479,0.0331022803557745,-0.1085893677302396,0.1757480563480929,0.0686507901296057,0.1225915040775426,0.8679036172200935,0.1881865442299296,0.0477923202635846,0.1997314624059558,0.006351456994247,0.0116852053128087,0.0016042500042693,1.4731940192338189,0.8434032462989364,2.893710095444654,5.76178395686634,1.0412256563161586,0.86976637840271,0.8539890646934509,0.0010974386702263,0
Subject 2,ADL,10.mp4,45,0.5295902307587441,0.0453167120053191,0.0246755564342508,0.0455149620418719,0.3901649791596815,0.3014270513871762,0.0117324162698361,0.0326287290863017,-0.0988686943219767,0.1756174270272777,0.0835634079598391,0.1732187446509803,0.9209501493157763,0.0887551085646672,0.0603589868388012,0.2101119247038303,0.0046927719793631,0.0085424642910382,0.0015400417890055,2.87895627617972,1.5572087276311597,4.794887443047831,5.371720778291395,1.0097719667458458,0.8546284715334574,0.8299034833908081,0.0008061019328881,0
Subject 2,ADL,10.mp4,60,0.5312195083709679,0.0264194690423324,0.0244262809286477,0.0812653820587486,0.3891723608805073,0.2908914679065991,0.013721673570575,0.028430144519025,-0.0661912704036556,0.2154168941418598,0.0405798460031524,0.0787429711693192,0.9018029203845396,0.1623043767820325,0.058348185977326,0.2851620490562949,0.0046557355441969,0.0090853077068484,0.0017166730355099,3.3728797145341582,1.183019267833428,4.794887443047831,6.349324360396965,1.274613720733177,0.8397424181302389,0.7952913045883179,0.0016732572235444,0
Subject 2,ADL,10.mp4,75,0.4900098279871122,0.0176243668716256,0.0325847579083327,0.0799560156781389,0.3911496674736039,0.2733501578881795,0.0142456567819247,0.0430700278548255,-0.0377463546445748,0.1932286999896234,0.0367995079265966,0.0796394924615257,0.8453290014405443,0.277296040670922,0.0287693055906118,0.1307768329564766,0.0054393763855784,0.0090853077068484,0.0014134885542776,1.4443316308603888,1.2460159254701062,4.007361181289846,6.646572112559917,1.3038216005603795,0.8199347853660583,0.7884997725486755,0.0017067050705407,0
Subject 2,ADL,10.mp4,90,0.4229395449914113,0.0247933495650256,0.0491480152493307,0.0763836569776525,0.3883242943521702,0.2590805808151333,0.0145906846589918,0.0391313663096176,-0.0138900558467756,0.1733138750718212,0.0322820790720858,0.0763797939039271,0.8285775186663324,0.310303291321582,0.0120571911083766,0.069135715352231,0.007258740172533,0.015544949495654,0.0027554511579557,0.6835758880259154,0.5825746043047616,2.0059255506778384,5.527577241244554,1.4010987683406562,0.798848017056783,0.7863532900810242,0.0028670186925977,0
Subject 2,ADL,10.mp4,105,0.3491299835268897,0.0397317233857397,0.0417573312346922,0.0982746395777829,0.3585409898310899,0.248175620105969,0.0360670098485765,0.1766027195504998,0.0010819525315045,0.1926125323524842,0.0455646064521565,0.1238199018713789,0.8285377996362219,0.3243278728022318,0.0097122703251801,0.0527024897393905,0.0087930506427115,0.015544949495654,0.0024910097661925,0.7428363703706699,0.6384045112614163,2.0059255506778384,4.1318235569256485,0.8805891649522459,0.7873318195343018,0.7581233382225037,0.0043170068538255,0
Subject 2,ADL,10.mp4,120,0.2869554316907218,0.0513847149430801,0.0598127752805608,0.0794389113547234,0.3026579046828879,0.245850901435744,0.0735567101046052,0.1441740894794539,-0.0190011932479918,0.1966478360865279,0.059382479314844,0.1369057985433044,0.7931005679334353,0.3190676082358287,0.1528042882402513,0.1793603153665988,0.0377154437770549,0.4261593861775356,0.1035776514566576,1.100439167503073,0.7709149610820374,2.332893066660913,3.7014202066495536,0.4884257692322918,0.7413844525814056,0.0,0.09944148923216,0
Subject 2,ADL,10.mp4,135,0.2762693877322505,0.0443712856777998,0.0557608626453842,0.0777782255565412,0.301100088518602,0.2470334190353138,0.0687241738796151,0.1545959311794736,-0.0175231829521539,0.1474665889461882,0.0737858114005925,0.1441399318407236,0.8043267241744985,0.2850817976269755,0.1676661331637378,0.1793206659396568,0.0361173476138083,0.4261593861775356,0.104059701401282,2.5528518604554065,0.9604246496812476,4.164013073245547,4.3105676623140585,0.4198417308389494,0.7279916485150655,0.0,0.09945769859515,0
Subject 2,ADL,10.mp4,150,0.3011437435794358,0.0399418034670765,0.0105665666604297,0.028862492939086,0.3345419382563595,0.2539949034926444,0.0117222956015341,0.0396693655492208,0.04920659402632,0.0797318017759491,0.065579627162498,0.19650641823437,0.8848343914506411,0.1875885098069761,0.0507710169751902,0.2908762659841005,0.0029827149764478,0.0076068220674828,0.0017935435526797,3.413841726512503,0.3785994685868731,4.164013073245547,4.876505778425208,0.4111290007297418,0.7560475369294485,0.7465579509735107,0.0013087115400114,0
Subject 2,ADL,10.mp4,165,0.3061040600893473,0.0319702613108448,0.0083882141489075,0.0260766572215258,0.3513372997819173,0.2411227286653464,0.0205681940246249,0.1239337239609749,0.0683015670305192,0.0819854598516898,0.0542200001202136,0.1352513324979971,0.8943827141716023,0.1429245767548698,0.042028751785163,0.141086464558351,0.003670532419384,0.0109471232568219,0.0023766476869966,3.161790899184441,0.5772638842412533,3.710963829494939,5.686962779628033,0.8832206008227271,0.7603559533754984,0.7576460838317871,0.0009600113859403,0
Subject 2,ADL,10.mp4,180,0.3068953691407888,0.0138510854997761,0.0150064180394255,0.0508052388313979,0.3720555890012872,0.2314132449149812,0.0223661400867451,0.129543677724727,-0.0003502323214548,0.1132276861471527,0.0721812689599225,0.2030577569358414,0.8401310038687004,0.2242546115588015,0.0556475504437692,0.2984442624983875,0.004504283751681,0.0109471232568219,0.001849976180546,2.2725984827349865,0.7704319987028028,3.398718024835347,7.992091887927292,2.120574078391647,0.7588429311911266,0.7483518123626709,0.0010269409394934,0
Subject 2,ADL,10.mp4,195,0.3159719114652787,0.0152670187742924,0.0131320068874367,0.0280564273987276,0.3822065683928403,0.2348560671914756,0.0065780344245026,0.018569310079795,-0.06861974537235,0.1574812955250454,0.0354817550259737,0.0619959915200425,0.8234079190877953,0.2813203926380949,0.0295428795001692,0.0953492099344415,0.0031495596634656,0.0051011548219014,0.0009281991020638,1.6804426798737535,0.3065198596082918,2.3427231720189914,9.30912531151602,1.0362132216187483,0.7554136335849762,0.7450958490371704,0.0006556585955799,0
Subject 2,ADL,11.mp4,0,0.3535135481393698,0.0583627371965721,0.0199127525681732,0.0399347080489315,0.3476383034892455,0.2949429428604375,0.0317700334359876,0.1592782591555924,-0.1129919080273012,0.2015991438980018,0.0623449440757206,0.2165176465346129,0.9119371982385414,0.1170184474568709,0.0346343873085997,0.1504872552064639,0.0061921995693033,0.0285891239254941,0.0052134363199614,1.925260180774713,0.8647317995042707,3.2759932381643666,4.420151475749026,1.7006402103398697,0.8429680089155833,0.8210805058479309,0.0061497701240794,0
Subject 2,ADL,11.mp4,15,0.3724856712450884,0.0383941353761906,0.0196628548246491,0.0557744738151105,0.3810280120000243,0.304335481182086,0.0234747370377307,0.1226887721938318,-0.0818407837446129,0.1823232197813815,0.0690939438212154,0.1946747068353283,0.8602061725024021,0.2012571601897785,0.0629031240623106,0.2661104574103958,0.0052699874951372,0.0285891239254941,0.005029941419795,0.7451763755737795,0.6915281941006907,2.3387735499615285,7.01517341113529,2.0658651236970624,0.8685261289278666,0.8449462056159973,0.0061443269182834,0
Subject 2,ADL,11.mp4,30,0.3812906726442202,0.0290360134345304,0.0103234556581426,0.0362637945677558,0.3875691205968685,0.3211009867645058,0.0202608250461633,0.0537586686188147,-0.0527966888683001,0.1839326904022277,0.0530694901588424,0.088539000404653,0.7884689930186729,0.310317413493244,0.0318799426976982,0.1787041070895845,0.0041501927223775,0.0099951830944327,0.0019903304510049,1.0487206294015905,0.9948953226771028,2.905658874804924,8.36533214427964,0.4350404123365054,0.916326638062795,0.8479459285736084,0.0021491317225313,0
Subject 2,ADL,11.mp4,45,0.3788870513439178,0.0311472784822007,0.0114101730387503,0.0288218966230666,0.3825979211151298,0.3324205529603522,0.0130026275188967,0.0370482470967462,-0.0281354464139256,0.1773633404319154,0.0533556079228753,0.1003355277881117,0.7769598348423687,0.3219273990746847,0.0354064774693403,0.1609726005133509,0.0052746746387219,0.0116308975071763,0.002082386715565,1.955958162377064,0.6676055245065161,2.905658874804924,7.649976438438106,0.9606913680036084,0.9500334401925404,0.9220772385597228,0.0023609526879232,0
Subject 2,ADL,11.mp4,60,0.3918922208174311,0.0218464631353509,0.0235281827996843,0.082921084585613,0.3649897221052511,0.3311339695441021,0.0298630926471001,0.1069247820234396,0.0103566732711065,0.2048426618134906,0.0395933348373493,0.0928443576244167,0.7881759305192967,0.3131348883666548,0.0283777603093541,0.1218349676528007,0.0056934369248981,0.0123370503095574,0.0028678330884973,3.2889209892758364,1.3079526646546584,5.137935794592712,7.068844836550301,0.8494629839114065,0.9573644677797952,0.9485076069831848,0.002132299696969,0
Subject 2,ADL,11.mp4,75,0.4059065596924888,0.0413884538855072,0.0074396886378839,0.0186457297244622,0.3304578625098472,0.3353055102165863,0.0226496176167869,0.077919332491067,0.034644101967099,0.2332659458585696,0.039677874576762,0.0754412767895834,0.8065003816301775,0.3006469377648915,0.016196118911264,0.0587393614278279,0.0045279589145081,0.0123370503095574,0.0025680150521192,5.193338597206355,0.7676269889349562,6.271015637872066,6.739721036929407,0.5960703293821307,0.9557883163293204,0.9489278197288512,0.0018406541825789,0
Subject 2,ADL,11.mp4,90,0.4043087223563531,0.0383362860730743,0.0077988085473115,0.0186838951551465,0.3185196500008154,0.3319807499227588,0.016291243911063,0.0442374813011289,0.0345172201639577,0.2173896007915653,0.0548043189303067,0.167279393338795,0.8136064702400355,0.2947215217557492,0.0096160250592994,0.0274246493421349,0.0047384119069421,0.0103614487461837,0.0022107921762676,5.208192236315721,0.7600676380485465,6.271015637872066,6.810529656775416,0.5913473642471484,0.9457541644573212,0.9248074889183044,0.0025352934231316,0
Subject 2,ADL,11.mp4,105,0.4038031948034208,0.0305453154402849,0.0167269828957669,0.0420070548526994,0.3408647582405293,0.3205005828849187,0.025799405598822,0.0771726822708135,0.0853262309113169,0.1468629300698765,0.1091433049917248,0.2060129516547214,0.7787376900777371,0.3070757545057191,0.0455908667988906,0.2316696760251886,0.0065506582553151,0.0136469852191625,0.0026524086791936,4.520670878477306,0.9810938432014464,5.783721335722499,6.9916098907321365,0.5514170868963656,0.9334387381871542,0.9186710715293884,0.0037164081223559,0
Subject 2,ADL,11.mp4,120,0.4108644317195873,0.0335169400009586,0.0148900609101463,0.0348344659498488,0.3615003808711965,0.3206545977306176,0.0198781211873351,0.0587183857636271,0.1439296177566355,0.1090394701197116,0.0785633301230583,0.1295231535159234,0.7394431985576043,0.3421880443645923,0.0531252669223796,0.2200676612233973,0.0081372615954467,0.0249760935796211,0.0045193713673598,2.694478395148499,2.0442980842477154,5.783721335722499,6.583743670797364,0.644985885351879,0.93635822335879,0.9186710715293884,0.0055488723355647,0
Subject 2,ADL,11.mp4,135,0.394959348500377,0.0358572629850875,0.0274043908899573,0.0528219740670152,0.3645700978547936,0.3332562500606078,0.0254916651523244,0.0724281428350313,0.1224564164582518,0.1141422710705283,0.065607115042907,0.1182808935558228,0.7250537953480627,0.3722993791560756,0.0366315388311471,0.2473202106936814,0.0099990309783163,0.0249760935796211,0.005317793302011,1.1096925725982212,0.8649034171764564,3.0830853094186232,6.259272052911083,0.5511500459181762,0.9616022169589996,0.939315378665924,0.0055510990727688,0
Subject 2,ADL,11.mp4,150,0.332841214703189,0.0324496860576351,0.0472970145587515,0.0951854831816524,0.352061995137671,0.3414008194589186,0.0237411584696114,0.0835929733156522,0.0720546569715041,0.1288695092206729,0.0568369921563515,0.1176145421914656,0.7290347961088022,0.3508669728970761,0.0463210964870443,0.1953525385332304,0.0113697268719006,0.0209631695152274,0.0041433502494332,1.5546275168521864,0.9328025443644332,3.0830853094186232,6.537755361146243,0.7717599780690814,0.9693641682465872,0.9523090124130248,0.0045569378193292,0
Subject 2,ADL,11.mp4,165,0.26008804643696,0.0382427968431521,0.039845253838268,0.064165580368343,0.3238335475753616,0.344083063107224,0.0253950006920367,0.0889535535513135,0.0290566204312419,0.1432669162229415,0.0577313770862869,0.1473196051592705,0.7711942241950469,0.3042576367942751,0.0457052409641225,0.2025173854483307,0.0088748606556908,0.0161163107784491,0.0035607171731052,1.8050653259550395,0.4745476384380863,2.7931001489963205,6.104707043529966,0.9909969255961588,0.9488063752651216,0.9010177850723268,0.003307176516387,0
Subject 2,ADL,11.mp4,180,0.206594626883026,0.0470910461308876,0.0278372167296843,0.0617523302142774,0.3133747231744399,0.3476689039809085,0.0303491263009738,0.1122717600344394,-0.0012489073860724,0.1493274253790779,0.0549692563316872,0.155696321646954,0.8024468572753848,0.2627781593990661,0.0513966161443917,0.1577508670553671,0.0076151283254877,0.0173765862587902,0.0037012951150601,2.06770044350212,0.3387080823698509,2.6211948518783865,5.479020948106465,0.8536571837755459,0.9496611257394156,0.9010177850723268,0.0029413676180331,0
Subject 2,ADL,11.mp4,195,0.1760117227249223,0.0573079562476553,0.0148077796601066,0.046268840208892,0.324363613236846,0.3557761723248263,0.0250398115894304,0.0830789044018954,-0.013602962015012,0.160964641956234,0.0322212681973464,0.0772510754404343,0.8078569551007916,0.237320658818974,0.0590755338849928,0.2128487226211829,0.0050932775759446,0.0173765862587902,0.0042555784712549,2.0231276930386244,0.4238037166334301,2.6211948518783865,4.993362545430618,1.0427436582775715,0.9719425320625306,0.9106210470199584,0.0021359991612873,0
Subject 2,ADL,11.mp4,210,0.1672415157074503,0.0505614369855903,0.0186767737790822,0.0619605675697244,0.3497295945755505,0.3596929214473267,0.0361321931081972,0.1824395233325978,0.0012912088587075,0.1758109918464721,0.0480785124331277,0.1170355976270987,0.8177532712467993,0.2400456829408355,0.0339387933373868,0.1349877618555514,0.0064450473952849,0.0435005073389392,0.0087000871922222,1.7215049490623031,0.8316404561116364,4.0149360627475446,5.320638686461963,1.1885729020246978,0.9906397581100465,0.977602243423462,0.0102930030421531,0
Subject 2,ADL,11.mp4,225,0.1931270478462631,0.0438517537453974,0.0348936428232577,0.1244679398619233,0.3922828490015958,0.3510074678704342,0.0432906065984532,0.195575962257422,0.0236302279892807,0.1608683249700007,0.0657785887478341,0.1209865637912533,0.8263477901166135,0.2219120037334914,0.0528396921134884,0.1737591951864641,0.0089318529589802,0.0435005073389392,0.0079265810935243,3.5756820491563137,2.152976674670898,6.833954820426901,5.7649195568609946,1.095375091344805,0.9890591462453208,0.9761856198310852,0.0104761765074884,0
Subject 2,ADL,11.mp4,240,0.2554565715518864,0.0527290609459547,0.0461602922861364,0.0723298631649753,0.4153391798756514,0.3363161350776468,0.0243413267264739,0.0524500470882687,0.0581542229064389,0.107001514493089,0.0642180867474912,0.0888794273991136,0.835655767056677,0.2066618187087032,0.0495973663191547,0.1648884042393812,0.0078193921559564,0.0127642063096657,0.0020691960657186,3.405778433080477,2.256994090708938,6.833954820426901,5.364379502181778,0.7265483037028226,0.9716570516427356,0.9556955695152284,0.0025702767387082,0
Subject 2,ADL,11.mp4,255,0.3216811577027494,0.0408541663385881,0.0348765493243675,0.0702549828904394,0.407337197514646,0.3013981010389078,0.0327098691416597,0.0812218737119142,0.0948288260199743,0.0719843309241934,0.0801518885535447,0.1836858551747463,0.8264447515209514,0.2027330330561842,0.0655099015453964,0.2330467210030085,0.0071477192925717,0.0127642063096657,0.0020818752796427,0.9430762664535493,0.7997682154106136,2.82822767403384,5.328396926228957,0.3281599224186685,0.9427175124486288,0.9021049737930298,0.0018876793920471,0
